Trial,Episode_Return,Episode_Return_smooth,env_step
1,10,70.9,305750
1,10,70.8,306000
1,9,68.02000000000001,306250
1,9,62.62000000000001,306500
1,9,57.56,306750
1,10,52.220000000000006,307000
1,10,45.9,307250
1,9,39.88,307500
1,10,33.02000000000001,307750
1,10,26.640000000000008,308000
1,9,21.040000000000006,308250
1,10,17.020000000000003,308500
1,9,12.860000000000005,308750
1,10,9.860000000000005,309000
1,10,9.720000000000004,309250
1,10,9.540000000000004,309500
1,9,9.400000000000004,309750
1,9,9.360000000000005,310000
1,9,9.360000000000005,310250
1,10,9.400000000000006,310500
1,10,9.440000000000005,310750
1,10,9.460000000000004,311000
1,10,9.480000000000004,311250
1,9,9.460000000000004,311500
1,8,9.440000000000005,311750
1,8,9.400000000000006,312000
1,10,9.420000000000003,312250
1,10,9.420000000000003,312500
1,9,9.400000000000004,312750
1,9,9.420000000000003,313000
1,9,9.400000000000004,313250
1,9,9.380000000000004,313500
1,10,9.400000000000006,313750
1,10,9.420000000000003,314000
1,9,9.400000000000004,314250
1,10,9.400000000000004,314500
1,10,9.440000000000005,314750
1,10,9.460000000000004,315000
1,10,9.460000000000004,315250
1,9,9.440000000000005,315500
1,9,9.440000000000005,315750
1,9,9.460000000000004,316000
1,9,9.460000000000004,316250
1,8,9.460000000000004,316500
1,10,9.480000000000006,316750
1,9,9.460000000000004,317000
1,10,9.460000000000004,317250
1,8,9.440000000000005,317500
1,9,9.440000000000005,317750
1,8,9.380000000000004,318000
1,12,9.420000000000003,318250
1,10,9.420000000000003,318500
1,8,9.400000000000006,318750
1,10,9.420000000000003,319000
1,9,9.420000000000003,319250
1,8,9.380000000000004,319500
1,10,9.380000000000004,319750
1,10,9.400000000000006,320000
1,10,9.400000000000006,320250
1,11,9.420000000000003,320500
1,8,9.400000000000004,320750
1,9,9.380000000000004,321000
1,8,9.360000000000005,321250
1,9,9.340000000000003,321500
1,9,9.320000000000006,321750
1,10,9.320000000000006,322000
1,10,9.340000000000003,322250
1,10,9.360000000000005,322500
1,10,9.380000000000004,322750
1,9,9.360000000000005,323000
1,10,9.360000000000005,323250
1,9,9.340000000000003,323500
1,10,9.340000000000003,323750
1,11,9.380000000000004,324000
1,8,9.380000000000004,324250
1,9,9.400000000000004,324500
1,10,9.400000000000004,324750
1,10,9.400000000000006,325000
1,10,9.420000000000003,325250
1,10,9.440000000000005,325500
1,10,9.460000000000004,325750
1,10,9.480000000000004,326000
1,9,9.460000000000004,326250
1,8,9.420000000000003,326500
1,9,9.420000000000003,326750
1,9,9.400000000000004,327000
1,10,9.400000000000004,327250
1,9,9.380000000000004,327500
1,9,9.360000000000005,327750
1,9,9.360000000000005,328000
1,10,9.380000000000004,328250
1,8,9.360000000000005,328500
1,10,9.380000000000004,328750
1,9,9.400000000000004,329000
1,8,9.360000000000005,329250
1,10,9.380000000000004,329500
1,9,9.360000000000005,329750
1,11,9.420000000000003,330000
1,12,9.480000000000004,330250
1,9,9.500000000000004,330500
1,11,9.480000000000004,330750
1,17,9.620000000000005,331000
1,8,9.620000000000005,331250
1,12,9.660000000000004,331500
1,10,9.680000000000003,331750
1,26,10.040000000000004,332000
1,10,10.040000000000004,332250
1,18,10.200000000000005,332500
1,47,10.940000000000005,332750
1,77,12.260000000000003,333000
1,169,15.480000000000004,333250
1,222,19.74000000000001,333500
1,115,21.88,333750
1,18,22.06,334000
1,13,22.140000000000004,334250
1,16,22.260000000000005,334500
1,99,24.040000000000003,334750
1,18,24.200000000000003,335000
1,115,26.300000000000004,335250
1,105,28.22000000000001,335500
1,103,30.080000000000005,335750
1,12,30.140000000000008,336000
1,13,30.200000000000003,336250
1,13,30.24,336500
1,21,30.500000000000004,336750
1,102,32.36000000000001,337000
1,22,32.6,337250
1,111,34.620000000000005,337500
1,12,34.660000000000004,337750
1,21,34.88,338000
1,19,35.06000000000001,338250
1,98,36.82000000000001,338500
1,26,37.16,338750
1,109,39.18000000000001,339000
1,113,41.260000000000005,339250
1,113,43.34,339500
1,112,45.38,339750
1,116,47.52000000000001,340000
1,127,49.88000000000001,340250
1,133,52.36000000000001,340500
1,134,54.84,340750
1,138,57.440000000000005,341000
1,151,60.260000000000005,341250
1,158,63.24,341500
1,160,66.28,341750
1,196,70,342000
1,177,73.36000000000001,342250
1,197,77.08,342500
1,181,80.46000000000002,342750
1,249,85.26,343000
1,203,89.10000000000001,343250
1,222,93.2,343500
1,203,97.1,343750
1,276,102.38,344000
1,231,106.8,344250
1,254,111.36,344500
1,334,117.84,344750
1,253,122.54,345000
1,275,127.10000000000002,345250
1,226,130.08,345500
1,221,131.12,345750
1,270,132.08,346000
1,309,135.96,346250
1,292,141.44,346500
1,187,144.92000000000002,346750
1,238,149.36,347000
1,165,150.68,347250
1,185,154.02,347500
1,158,154.88,347750
1,150,155.78,348000
1,156,156.83999999999995,348250
1,154,159.67999999999998,348500
1,160,162.62,348750
1,182,166,349000
1,160,168.78,349250
1,182,170.38000000000002,349500
1,173,173.40000000000003,349750
1,184,174.86,350000
1,179,178.2,350250
1,197,181.72,350500
1,178,184.9,350750
1,193,186.8,351000
1,205,190.38,351250
1,196,192.12,351500
1,211,194.08,351750
1,209,196,352000
1,204,197.84,352250
1,197,199.46,352500
1,200,200.92,352750
1,217,202.6,353000
1,222,204.36000000000004,353250
1,214,205.88,353500
1,215,207.16,353750
1,222,208.44000000000003,354000
1,269,210.62,354250
1,440,215.5,354500
1,362,219.2,354750
1,500,225.26,355000
1,500,231.64,355250
1,500,236.66,355500
1,500,242.6,355750
1,500,248.16000000000005,356000
1,500,254.1,356250
1,500,258.58000000000004,356500
1,500,263.96000000000004,356750
1,500,268.88,357000
1,500,272.2,357250
1,500,277.14,357500
1,500,281.64,357750
1,500,287.12,358000
1,500,292.7,358250
1,500,297.3,358500
1,500,301.12,358750
1,500,305.28,359000
1,500,311.54,359250
1,500,316.78000000000003,359500
1,500,323.48,359750
1,500,329.78000000000003,360000
1,500,336.61999999999995,360250
1,500,343.62000000000006,360500
1,500,350.5,360750
1,500,357.42,361000
1,500,364.22,361250
1,500,370.58,361500
1,500,377.38,361750
1,500,383.74,362000
1,500,390.28,362250
1,500,396.6000000000001,362500
1,500,403.02,362750
1,500,409.08,363000
1,500,415.52,363250
1,500,421.66,363500
1,500,427.56,363750
1,500,433.64,364000
1,500,439.42,364250
1,500,445.24,364500
1,500,451.16,364750
1,500,457.22,365000
1,500,463.22,365250
1,500,468.88,365500
1,500,474.44000000000005,365750
1,500,480.16,366000
1,500,485.86,366250
1,500,491.42,366500
1,500,496.04,366750
1,500,497.24,367000
1,500,500,367250
1,500,500,367500
1,500,500,367750
1,500,500,368000
1,500,500,368250
1,500,500,368500
1,500,500,368750
1,500,500,369000
1,500,500,369250
1,500,500,369500
1,500,500,369750
1,500,500,370000
1,500,500,370250
1,500,500,370500
1,500,500,370750
1,500,500,371000
1,500,500,371250
1,500,500,371500
1,500,500,371750
1,500,500,372000
1,500,500,372250
1,500,500,372500
1,500,500,372750
1,500,500,373000
1,500,500,373250
1,500,500,373500
1,500,500,373750
1,500,500,374000
1,500,500,374250
1,500,500,374500
1,500,500,374750
1,500,500,375000
1,500,500,375250
1,500,500,375500
1,500,500,375750
1,500,500,376000
1,500,500,376250
1,500,500,376500
1,500,500,376750
1,500,500,377000
1,500,500,377250
1,500,500,377500
1,500,500,377750
1,500,500,378000
1,500,500,378250
1,500,500,378500
1,500,500,378750
1,500,500,379000
1,500,500,379250
1,500,500,379500
1,500,500,379750
1,500,500,380000
1,500,500,380250
1,500,500,380500
1,500,500,380750
1,500,500,381000
1,500,500,381250
1,500,500,381500
1,500,500,381750
1,500,500,382000
1,500,500,382250
1,500,500,382500
1,500,500,382750
1,500,500,383000
1,500,500,383250
1,500,500,383500
1,500,500,383750
1,500,500,384000
1,500,500,384250
1,500,500,384500
1,500,500,384750
1,500,500,385000
1,500,500,385250
1,500,500,385500
1,500,500,385750
1,500,500,386000
1,500,500,386250
1,500,500,386500
1,500,500,386750
1,500,500,387000
1,500,500,387250
1,500,500,387500
1,500,500,387750
1,500,500,388000
1,500,500,388250
1,500,500,388500
1,500,500,388750
1,500,500,389000
1,500,500,389250
1,500,500,389500
1,500,500,389750
1,500,500,390000
1,500,500,390250
1,500,500,390500
1,500,500,390750
1,500,500,391000
1,500,500,391250
1,500,500,391500
1,500,500,391750
1,500,500,392000
1,500,500,392250
1,500,500,392500
1,500,500,392750
1,500,500,393000
1,500,500,393250
1,500,500,393500
1,500,500,393750
1,500,500,394000
1,500,500,394250
1,500,500,394500
1,500,500,394750
1,500,500,395000
1,500,500,395250
1,500,500,395500
1,500,500,395750
1,500,500,396000
1,500,500,396250
1,500,500,396500
1,500,500,396750
1,500,500,397000
1,500,500,397250
1,500,500,397500
1,500,500,397750
1,500,500,398000
1,500,500,398250
1,500,500,398500
1,500,500,398750
1,500,500,399000
1,500,500,399250
1,500,500,399500
1,500,500,399750
1,500,500,400000
1,500,500,400250
1,500,500,400500
1,500,500,400750
1,500,500,401000
1,500,500,401250
1,500,500,401500
1,500,500,401750
1,500,500,402000
1,500,500,402250
1,500,500,402500
1,500,500,402750
1,500,500,403000
1,500,500,403250
1,500,500,403500
1,500,500,403750
1,500,500,404000
1,500,500,404250
1,500,500,404500
1,500,500,404750
1,500,500,405000
1,500,500,405250
1,500,500,405500
1,500,500,405750
1,500,500,406000
1,500,500,406250
1,500,500,406500
1,500,500,406750
1,500,500,407000
1,500,500,407250
1,500,500,407500
1,500,500,407750
1,500,500,408000
1,500,500,408250
1,500,500,408500
1,500,500,408750
1,500,500,409000
1,500,500,409250
1,500,500,409500
1,500,500,409750
1,500,500,410000
1,500,500,410250
1,500,500,410500
1,500,500,410750
1,500,500,411000
1,500,500,411250
1,500,500,411500
1,500,500,411750
1,500,500,412000
1,500,500,412250
1,500,500,412500
1,500,500,412750
1,500,500,413000
1,500,500,413250
1,500,500,413500
1,500,500,413750
1,500,500,414000
1,500,500,414250
1,500,500,414500
1,500,500,414750
1,500,500,415000
1,500,500,415250
1,500,500,415500
1,500,500,415750
1,500,500,416000
1,500,500,416250
1,500,500,416500
1,500,500,416750
1,500,500,417000
1,500,500,417250
1,500,500,417500
1,500,500,417750
1,500,500,418000
1,500,500,418250
1,500,500,418500
1,500,500,418750
1,500,500,419000
1,500,500,419250
1,500,500,419500
1,500,500,419750
1,500,500,420000
1,500,500,420250
1,500,500,420500
1,500,500,420750
1,500,500,421000
1,500,500,421250
1,500,500,421500
1,500,500,421750
1,500,500,422000
1,500,500,422250
1,500,500,422500
1,500,500,422750
1,500,500,423000
1,500,500,423250
1,500,500,423500
1,500,500,423750
1,500,500,424000
1,500,500,424250
1,500,500,424500
1,500,500,424750
1,500,500,425000
1,500,500,425250
1,500,500,425500
1,500,500,425750
1,500,500,426000
1,500,500,426250
1,500,500,426500
1,500,500,426750
1,500,500,427000
1,500,500,427250
1,500,500,427500
1,500,500,427750
1,500,500,428000
1,500,500,428250
1,500,500,428500
1,500,500,428750
1,500,500,429000
1,500,500,429250
1,500,500,429500
1,500,500,429750
1,500,500,430000
1,500,500,430250
1,500,500,430500
1,500,500,430750
1,500,500,431000
1,500,500,431250
1,500,500,431500
1,500,500,431750
1,500,500,432000
1,500,500,432250
1,500,500,432500
1,500,500,432750
1,500,500,433000
1,500,500,433250
1,500,500,433500
1,500,500,433750
1,500,500,434000
1,500,500,434250
1,500,500,434500
1,500,500,434750
1,500,500,435000
1,500,500,435250
1,500,500,435500
1,500,500,435750
1,500,500,436000
1,500,500,436250
1,500,500,436500
1,500,500,436750
1,500,500,437000
1,500,500,437250
1,500,500,437500
1,500,500,437750
1,500,500,438000
1,500,500,438250
1,500,500,438500
1,500,500,438750
1,500,500,439000
1,500,500,439250
1,500,500,439500
1,500,500,439750
1,500,500,440000
1,500,500,440250
1,500,500,440500
1,500,500,440750
1,500,500,441000
1,500,500,441250
1,500,500,441500
1,500,500,441750
1,500,500,442000
1,500,500,442250
1,500,500,442500
1,500,500,442750
1,500,500,443000
1,500,500,443250
1,500,500,443500
1,500,500,443750
1,500,500,444000
1,500,500,444250
1,500,500,444500
1,500,500,444750
1,500,500,445000
1,500,500,445250
1,500,500,445500
1,500,500,445750
1,500,500,446000
1,500,500,446250
1,500,500,446500
1,500,500,446750
1,500,500,447000
1,500,500,447250
1,500,500,447500
1,500,500,447750
1,500,500,448000
1,500,500,448250
1,500,500,448500
1,500,500,448750
1,500,500,449000
1,500,500,449250
1,500,500,449500
1,500,500,449750
1,500,500,450000
1,500,500,450250
1,500,500,450500
1,500,500,450750
1,500,500,451000
1,500,500,451250
1,340,496.8,451500
1,500,496.8,451750
1,500,496.8,452000
1,500,496.8,452250
1,500,496.8,452500
1,500,496.8,452750
1,500,496.8,453000
1,500,496.8,453250
1,500,496.8,453500
1,500,496.8,453750
1,500,496.8,454000
1,500,496.8,454250
1,500,496.8,454500
1,500,496.8,454750
1,500,496.8,455000
1,500,496.8,455250
1,500,496.8,455500
1,488,496.56,455750
1,500,496.56,456000
1,500,496.56,456250
1,459,495.74,456500
1,500,495.74,456750
1,500,495.74,457000
1,500,495.74,457250
1,500,495.74,457500
1,500,495.74,457750
1,500,495.74,458000
1,500,495.74,458250
1,500,495.74,458500
1,500,495.74,458750
1,500,495.74,459000
1,500,495.74,459250
1,500,495.74,459500
1,500,495.74,459750
1,500,495.74,460000
1,500,495.74,460250
1,500,495.74,460500
1,500,495.74,460750
1,500,495.74,461000
1,500,495.74,461250
1,500,495.74,461500
1,500,495.74,461750
1,500,495.74,462000
1,500,495.74,462250
1,500,495.74,462500
1,500,495.74,462750
1,500,495.74,463000
1,500,495.74,463250
1,500,495.74,463500
1,500,495.74,463750
1,500,498.94,464000
1,500,498.94,464250
1,500,498.94,464500
1,500,498.94,464750
1,500,498.94,465000
1,500,498.94,465250
1,500,498.94,465500
1,500,498.94,465750
1,500,498.94,466000
1,500,498.94,466250
1,500,498.94,466500
1,500,498.94,466750
1,500,498.94,467000
1,500,498.94,467250
1,500,498.94,467500
1,500,498.94,467750
1,500,498.94,468000
1,500,499.18,468250
1,500,499.18,468500
1,500,499.18,468750
1,500,500,469000
1,500,500,469250
1,500,500,469500
1,500,500,469750
1,500,500,470000
1,500,500,470250
1,500,500,470500
1,500,500,470750
1,500,500,471000
1,500,500,471250
1,500,500,471500
1,500,500,471750
1,500,500,472000
1,500,500,472250
1,500,500,472500
1,500,500,472750
1,500,500,473000
1,500,500,473250
1,500,500,473500
1,500,500,473750
1,500,500,474000
1,500,500,474250
1,500,500,474500
1,500,500,474750
1,500,500,475000
1,500,500,475250
1,500,500,475500
1,500,500,475750
1,500,500,476000
1,500,500,476250
1,500,500,476500
1,500,500,476750
1,500,500,477000
1,500,500,477250
1,500,500,477500
1,500,500,477750
1,500,500,478000
1,500,500,478250
1,500,500,478500
1,500,500,478750
1,500,500,479000
1,500,500,479250
1,500,500,479500
1,500,500,479750
1,500,500,480000
1,500,500,480250
1,500,500,480500
1,500,500,480750
1,500,500,481000
1,500,500,481250
1,500,500,481500
1,500,500,481750
1,500,500,482000
1,500,500,482250
1,500,500,482500
1,500,500,482750
1,500,500,483000
1,500,500,483250
1,500,500,483500
1,500,500,483750
1,500,500,484000
1,500,500,484250
1,500,500,484500
1,500,500,484750
1,500,500,485000
1,500,500,485250
1,500,500,485500
1,500,500,485750
1,500,500,486000
1,500,500,486250
1,500,500,486500
1,500,500,486750
1,500,500,487000
1,500,500,487250
1,500,500,487500
1,392,497.84,487750
1,459,497.0200000000001,488000
1,315,493.32,488250
1,278,488.88000000000005,488500
1,293,484.74000000000007,488750
1,286,480.46,489000
1,259,475.64,489250
1,258,470.8,489500
1,315,467.1,489750
1,301,463.12,490000
1,267,458.46,490250
1,377,456,490500
1,436,454.72,490750
1,500,454.72,491000
1,500,454.72,491250
1,500,454.72,491500
1,500,454.72,491750
1,500,454.72,492000
1,500,454.72,492250
1,500,454.72,492500
1,500,454.72,492750
1,500,454.72,493000
1,500,454.72,493250
1,500,454.72,493500
1,500,454.72,493750
1,500,454.72,494000
1,500,454.72,494250
1,500,454.72,494500
1,500,454.72,494750
1,500,454.72,495000
1,500,454.72,495250
1,500,454.72,495500
1,500,454.72,495750
1,500,454.72,496000
1,500,454.72,496250
1,500,454.72,496500
1,500,454.72,496750
1,500,454.72,497000
1,500,454.72,497250
1,500,454.72,497500
1,500,454.72,497750
1,500,454.72,498000
1,500,454.72,498250
1,500,454.72,498500
1,500,454.72,498750
1,500,454.72,499000
1,500,454.72,499250
1,500,454.72,499500
1,500,454.72,499750
1,500,454.72,500000
1,500,456.88,500250
1,500,457.7000000000001,500500
1,500,461.4,500750
1,500,465.84,501000
1,500,469.98,501250
1,500,474.26,501500
1,500,479.08,501750
1,500,483.92,502000
1,500,487.62,502250
1,500,491.6,502500
1,500,496.26,502750
1,500,498.72,503000
1,500,500,503250
1,500,500,503500
1,500,500,503750
1,500,500,504000
1,500,500,504250
1,500,500,504500
1,500,500,504750
1,500,500,505000
1,500,500,505250
1,500,500,505500
1,500,500,505750
1,500,500,506000
1,500,500,506250
1,500,500,506500
1,500,500,506750
1,500,500,507000
1,500,500,507250
1,500,500,507500
1,500,500,507750
1,500,500,508000
1,500,500,508250
1,500,500,508500
1,500,500,508750
1,500,500,509000
1,500,500,509250
1,500,500,509500
1,500,500,509750
1,500,500,510000
1,500,500,510250
1,500,500,510500
1,500,500,510750
1,500,500,511000
1,500,500,511250
1,500,500,511500
1,500,500,511750
1,500,500,512000
1,500,500,512250
1,500,500,512500
1,500,500,512750
1,500,500,513000
1,500,500,513250
1,500,500,513500
1,500,500,513750
1,500,500,514000
1,500,500,514250
1,500,500,514500
1,500,500,514750
1,500,500,515000
1,500,500,515250
1,500,500,515500
1,500,500,515750
1,500,500,516000
1,500,500,516250
1,500,500,516500
1,500,500,516750
1,500,500,517000
1,500,500,517250
1,500,500,517500
1,500,500,517750
1,500,500,518000
1,500,500,518250
1,500,500,518500
1,500,500,518750
1,500,500,519000
1,500,500,519250
1,500,500,519500
1,500,500,519750
1,500,500,520000
1,500,500,520250
1,500,500,520500
1,500,500,520750
1,500,500,521000
1,500,500,521250
1,500,500,521500
1,500,500,521750
1,500,500,522000
1,500,500,522250
1,500,500,522500
1,500,500,522750
1,500,500,523000
1,500,500,523250
1,500,500,523500
1,500,500,523750
1,500,500,524000
1,500,500,524250
1,500,500,524500
1,500,500,524750
1,500,500,525000
1,500,500,525250
1,500,500,525500
1,500,500,525750
1,500,500,526000
1,500,500,526250
1,500,500,526500
1,500,500,526750
1,500,500,527000
1,500,500,527250
1,500,500,527500
1,500,500,527750
1,500,500,528000
1,500,500,528250
1,500,500,528500
1,500,500,528750
1,500,500,529000
1,500,500,529250
1,500,500,529500
1,500,500,529750
1,500,500,530000
1,500,500,530250
1,500,500,530500
1,500,500,530750
1,500,500,531000
1,500,500,531250
1,500,500,531500
1,500,500,531750
1,500,500,532000
1,500,500,532250
1,500,500,532500
1,500,500,532750
1,500,500,533000
1,500,500,533250
1,500,500,533500
1,500,500,533750
1,500,500,534000
1,500,500,534250
1,500,500,534500
1,500,500,534750
1,500,500,535000
1,500,500,535250
1,500,500,535500
1,500,500,535750
1,500,500,536000
1,500,500,536250
1,500,500,536500
1,500,500,536750
1,500,500,537000
1,500,500,537250
1,500,500,537500
1,500,500,537750
1,500,500,538000
1,500,500,538250
1,500,500,538500
1,500,500,538750
1,500,500,539000
1,500,500,539250
1,500,500,539500
1,500,500,539750
1,500,500,540000
1,500,500,540250
1,500,500,540500
1,500,500,540750
1,500,500,541000
1,500,500,541250
1,500,500,541500
1,500,500,541750
1,500,500,542000
1,500,500,542250
1,500,500,542500
1,500,500,542750
1,500,500,543000
1,500,500,543250
1,500,500,543500
1,500,500,543750
1,500,500,544000
1,500,500,544250
1,500,500,544500
1,500,500,544750
1,500,500,545000
1,500,500,545250
1,500,500,545500
1,500,500,545750
1,500,500,546000
1,500,500,546250
1,500,500,546500
1,500,500,546750
1,500,500,547000
1,500,500,547250
1,500,500,547500
1,500,500,547750
1,500,500,548000
1,500,500,548250
1,500,500,548500
1,500,500,548750
1,500,500,549000
1,500,500,549250
1,500,500,549500
1,500,500,549750
1,500,500,550000
1,500,500,550250
1,500,500,550500
1,500,500,550750
1,500,500,551000
1,500,500,551250
1,500,500,551500
1,500,500,551750
1,500,500,552000
1,500,500,552250
1,500,500,552500
1,500,500,552750
1,500,500,553000
1,443,498.86,553250
1,500,498.86,553500
1,500,498.86,553750
1,500,498.86,554000
1,500,498.86,554250
1,500,498.86,554500
1,500,498.86,554750
1,500,498.86,555000
1,500,498.86,555250
1,500,498.86,555500
1,500,498.86,555750
1,500,498.86,556000
1,500,498.86,556250
1,500,498.86,556500
1,500,498.86,556750
1,500,498.86,557000
1,500,498.86,557250
1,500,498.86,557500
1,500,498.86,557750
1,500,498.86,558000
1,500,498.86,558250
1,500,498.86,558500
1,500,498.86,558750
1,500,498.86,559000
1,500,498.86,559250
1,500,498.86,559500
1,500,498.86,559750
1,500,498.86,560000
1,500,498.86,560250
1,500,498.86,560500
1,500,498.86,560750
1,500,498.86,561000
1,500,498.86,561250
1,500,498.86,561500
1,500,498.86,561750
1,500,498.86,562000
1,500,498.86,562250
1,500,498.86,562500
1,500,498.86,562750
1,500,498.86,563000
1,500,498.86,563250
1,500,498.86,563500
1,500,498.86,563750
1,500,498.86,564000
1,500,498.86,564250
1,500,498.86,564500
1,500,498.86,564750
1,500,498.86,565000
1,500,498.86,565250
1,500,498.86,565500
1,500,500,565750
1,500,500,566000
1,500,500,566250
1,500,500,566500
1,500,500,566750
1,500,500,567000
1,500,500,567250
1,500,500,567500
1,500,500,567750
1,500,500,568000
1,500,500,568250
1,500,500,568500
1,500,500,568750
1,500,500,569000
1,500,500,569250
1,482,499.64,569500
1,468,499,569750
1,500,499,570000
1,495,498.9,570250
1,480,498.5,570500
1,486,498.2199999999999,570750
1,383,495.88,571000
1,500,495.88,571250
1,394,493.76,571500
1,500,493.76,571750
1,500,493.76,572000
1,500,493.76,572250
1,500,493.76,572500
1,500,493.76,572750
1,500,493.76,573000
1,500,493.76,573250
1,500,493.76,573500
1,500,493.76,573750
1,500,493.76,574000
1,500,493.76,574250
1,500,493.76,574500
1,458,492.92,574750
1,493,492.78,575000
1,364,490.06,575250
1,500,490.06,575500
1,500,490.06,575750
1,500,490.06,576000
1,500,490.06,576250
1,500,490.06,576500
1,500,490.06,576750
1,500,490.06,577000
1,500,490.06,577250
1,500,490.06,577500
1,500,490.06,577750
1,500,490.06,578000
1,500,490.06,578250
1,500,490.06,578500
1,500,490.06,578750
1,500,490.06,579000
1,500,490.06,579250
1,500,490.06,579500
1,500,490.06,579750
1,500,490.06,580000
1,500,490.06,580250
1,500,490.06,580500
1,500,490.06,580750
1,500,490.06,581000
1,500,490.06,581250
1,500,490.06,581500
1,500,490.06,581750
1,500,490.42,582000
1,500,491.06,582250
1,500,491.06,582500
1,500,491.16,582750
1,500,491.56000000000006,583000
1,500,491.84,583250
1,500,494.18000000000006,583500
1,500,494.18000000000006,583750
1,500,496.3,584000
1,500,496.3,584250
1,500,496.3,584500
1,500,496.3,584750
1,500,496.3,585000
1,500,496.3,585250
1,500,496.3,585500
1,500,496.3,585750
1,500,496.3,586000
1,500,496.3,586250
1,500,496.3,586500
1,500,496.3,586750
1,500,496.3,587000
1,500,497.1400000000001,587250
1,500,497.28,587500
1,500,500,587750
1,500,500,588000
1,500,500,588250
1,500,500,588500
1,500,500,588750
1,500,500,589000
1,500,500,589250
1,500,500,589500
1,500,500,589750
1,500,500,590000
1,500,500,590250
1,500,500,590500
1,500,500,590750
1,500,500,591000
1,500,500,591250
1,500,500,591500
1,500,500,591750
1,500,500,592000
1,500,500,592250
1,500,500,592500
1,500,500,592750
1,500,500,593000
1,500,500,593250
1,500,500,593500
1,500,500,593750
1,500,500,594000
1,500,500,594250
1,500,500,594500
1,500,500,594750
1,500,500,595000
1,500,500,595250
1,500,500,595500
1,500,500,595750
1,500,500,596000
1,500,500,596250
1,500,500,596500
1,500,500,596750
1,500,500,597000
1,500,500,597250
1,500,500,597500
1,500,500,597750
1,500,500,598000
1,500,500,598250
1,500,500,598500
1,500,500,598750
1,500,500,599000
1,500,500,599250
1,500,500,599500
1,500,500,599750
1,500,500,600000
1,500,500,600250
1,500,500,600500
1,500,500,600750
1,500,500,601000
1,500,500,601250
1,500,500,601500
1,500,500,601750
1,500,500,602000
1,500,500,602250
1,500,500,602500
1,500,500,602750
1,500,500,603000
1,500,500,603250
1,500,500,603500
1,500,500,603750
1,500,500,604000
1,500,500,604250
1,500,500,604500
1,500,500,604750
1,500,500,605000
1,500,500,605250
1,500,500,605500
1,500,500,605750
1,500,500,606000
1,500,500,606250
1,500,500,606500
1,500,500,606750
1,500,500,607000
1,500,500,607250
1,500,500,607500
1,500,500,607750
1,500,500,608000
1,500,500,608250
1,500,500,608500
1,500,500,608750
1,500,500,609000
1,500,500,609250
1,500,500,609500
1,500,500,609750
1,500,500,610000
1,500,500,610250
1,500,500,610500
1,500,500,610750
1,500,500,611000
1,500,500,611250
1,500,500,611500
1,500,500,611750
1,500,500,612000
1,500,500,612250
1,500,500,612500
1,500,500,612750
1,500,500,613000
1,500,500,613250
1,500,500,613500
1,500,500,613750
1,500,500,614000
1,500,500,614250
1,500,500,614500
1,500,500,614750
1,500,500,615000
1,500,500,615250
1,500,500,615500
1,500,500,615750
1,500,500,616000
1,500,500,616250
1,500,500,616500
1,500,500,616750
1,249,494.98,617000
1,500,494.98,617250
1,500,494.98,617500
1,500,494.98,617750
1,500,494.98,618000
1,500,494.98,618250
1,500,494.98,618500
1,500,494.98,618750
1,500,494.98,619000
1,500,494.98,619250
1,500,494.98,619500
1,500,494.98,619750
1,500,494.98,620000
1,500,494.98,620250
1,500,494.98,620500
1,500,494.98,620750
1,500,494.98,621000
1,500,494.98,621250
1,500,494.98,621500
1,500,494.98,621750
1,500,494.98,622000
1,500,494.98,622250
1,500,494.98,622500
1,500,494.98,622750
1,500,494.98,623000
1,500,494.98,623250
1,500,494.98,623500
1,131,487.6,623750
1,500,487.6,624000
1,500,487.6,624250
1,500,487.6,624500
1,500,487.6,624750
1,500,487.6,625000
1,500,487.6,625250
1,500,487.6,625500
1,500,487.6,625750
1,500,487.6,626000
1,500,487.6,626250
1,293,483.4599999999999,626500
1,368,480.8200000000001,626750
1,500,480.8200000000001,627000
1,500,480.8200000000001,627250
1,79,472.3999999999999,627500
1,500,472.3999999999999,627750
1,500,472.3999999999999,628000
1,500,472.3999999999999,628250
1,500,472.3999999999999,628500
1,500,472.3999999999999,628750
1,500,472.3999999999999,629000
1,500,472.3999999999999,629250
1,500,477.42,629500
1,500,477.42,629750
1,500,477.42,630000
1,500,477.42,630250
1,500,477.42,630500
1,500,477.42,630750
1,500,477.42,631000
1,500,477.42,631250
1,500,477.42,631500
1,500,477.42,631750
1,500,477.42,632000
1,500,477.42,632250
1,500,477.42,632500
1,500,477.42,632750
1,500,477.42,633000
1,500,477.42,633250
1,500,477.42,633500
1,500,477.42,633750
1,406,475.54,634000
1,228,470.1,634250
1,239,464.88,634500
1,219,459.26,634750
1,225,453.76,635000
1,233,448.42,635250
1,216,442.74,635500
1,258,437.9,635750
1,368,435.26,636000
1,500,442.64,636250
1,500,442.64,636500
1,500,442.64,636750
1,500,442.64,637000
1,500,442.64,637250
1,500,442.64,637500
1,500,442.64,637750
1,500,442.64,638000
1,500,442.64,638250
1,500,442.64,638500
1,500,442.64,638750
1,500,446.78,639000
1,500,449.4200000000001,639250
1,500,449.4200000000001,639500
1,500,449.4200000000001,639750
1,500,457.8400000000001,640000
1,500,457.8400000000001,640250
1,500,457.8400000000001,640500
1,500,457.8400000000001,640750
1,500,457.8400000000001,641000
