instance,agent,mean_cost,std_cost,min_cost,max_cost
Random_15_nodes,A2C,348.7011483510335,35.80218318777316,274.0,429.8460693359375
Random_15_nodes,Classic_DP_base,367.1530112584432,140.90339314552247,165.0,567.8108291625977
Random_15_nodes,Heuristic,207.29326725006104,1.7581893762518979,204.22575759887695,209.9746551513672
Random_15_nodes,PointerNet,539.8233381907145,44.58647270254039,452.0,610.0
Random_15_nodes,VI_optimal,367.1530112584432,140.90339314552247,165.0,567.8108291625977
